"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Plasma cells","Erythroid progenitors","NAMPT","INSR",0.0249154833222016,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"CD14+ Monocytes","Monocyte-derived dendritic cells","NAMPT","INSR",0.0350424310970306,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"CD16+ Monocytes","Monocyte-derived dendritic cells","NAMPT","INSR",0.0348928130489929,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"DC","Monocyte-derived dendritic cells","NAMPT","INSR",0.0230799037846348,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Erythroid progenitors","Monocyte-derived dendritic cells","NAMPT","INSR",0.00702665149552773,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"HSPCs","Monocyte-derived dendritic cells","NAMPT","INSR",0.0094020162406317,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Megakaryocyte progenitors","Monocyte-derived dendritic cells","NAMPT","INSR",0.00795246130071885,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Monocyte progenitors","Monocyte-derived dendritic cells","NAMPT","INSR",0.0119743339148408,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","NAMPT","INSR",0.0355765669928721,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"Plasma cells","Monocyte-derived dendritic cells","NAMPT","INSR",0.0285555639096265,0,"NAMPT_INSR","NAMPT - INSR","VISFATIN","Secreted Signaling","PMID: 28490838"
"HSPCs","CD10+ B cells","MDK","ITGA4_ITGB1",0.0368848657820138,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD10+ B cells","MDK","ITGA4_ITGB1",0.0137635455310341,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD16+ Monocytes","MDK","ITGA4_ITGB1",0.0381719716386775,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD16+ Monocytes","MDK","ITGA4_ITGB1",0.0142557699986697,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Erythroid progenitors","MDK","ITGA4_ITGB1",0.0945234762670797,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Erythroid progenitors","MDK","ITGA4_ITGB1",0.0366460886370726,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","HSPCs","MDK","ITGA4_ITGB1",0.0374117601526141,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","HSPCs","MDK","ITGA4_ITGB1",0.013964944609323,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Megakaryocyte progenitors","MDK","ITGA4_ITGB1",0.0617346009532342,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Megakaryocyte progenitors","MDK","ITGA4_ITGB1",0.0234149001693781,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Monocyte-derived dendritic cells","MDK","ITGA4_ITGB1",0.0556603181141919,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Monocyte-derived dendritic cells","MDK","ITGA4_ITGB1",0.0210265315409908,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","NKT cells","MDK","ITGA4_ITGB1",0.0455374168915871,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","NKT cells","MDK","ITGA4_ITGB1",0.0170884702091058,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Plasma cells","MDK","ITGA4_ITGB1",0.0365398545424837,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Plasma cells","MDK","ITGA4_ITGB1",0.0136317439279316,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD14+ Monocytes","MDK","LRP1",0.0367693440425089,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD14+ Monocytes","MDK","LRP1",0.0137194071877883,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Monocyte-derived dendritic cells","MDK","LRP1",0.0280383797357005,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Monocyte-derived dendritic cells","MDK","LRP1",0.0104025932571052,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","B","MDK","NCL",0.0501674961717013,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","B","MDK","NCL",0.0188831910682094,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD4+ T cells","MDK","NCL",0.0519305236563933,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD4+ T cells","MDK","NCL",0.0195694511133521,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD8+ T cells","MDK","NCL",0.0533344790066272,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD8+ T cells","MDK","NCL",0.0201170806533422,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD10+ B cells","MDK","NCL",0.147495804073706,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD10+ B cells","MDK","NCL",0.0593075612579743,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD14+ Monocytes","MDK","NCL",0.0392926657783261,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD14+ Monocytes","MDK","NCL",0.0146850267798634,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","CD16+ Monocytes","MDK","NCL",0.0385271546749779,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","CD16+ Monocytes","MDK","NCL",0.0143917470474915,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Erythrocytes","MDK","NCL",0.0511777376704,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Erythrocytes","MDK","NCL",0.0192762340080399,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Erythroid progenitors","MDK","NCL",0.128001033562113,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Erythroid progenitors","MDK","NCL",0.0507745576851403,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","HSPCs","MDK","NCL",0.147321730101048,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","HSPCs","MDK","NCL",0.0592303354695761,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Megakaryocyte progenitors","MDK","NCL",0.129903282319347,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Megakaryocyte progenitors","MDK","NCL",0.0515970376979013,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Monocyte progenitors","MDK","NCL",0.155537206469803,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Monocyte progenitors","MDK","NCL",0.0628957031185163,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Monocyte-derived dendritic cells","MDK","NCL",0.135365437770525,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Monocyte-derived dendritic cells","MDK","NCL",0.0539708186515209,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","NK cells","MDK","NCL",0.0498049429501657,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","NK cells","MDK","NCL",0.0187422637924693,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","NKT cells","MDK","NCL",0.127778872065478,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","NKT cells","MDK","NCL",0.0506786423355467,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Plasma cells","MDK","NCL",0.111366120319527,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Plasma cells","MDK","NCL",0.0436732776867083,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"HSPCs","Plasmacytoid dendritic cells","MDK","NCL",0.146106286610672,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Plasma cells","Plasmacytoid dendritic cells","MDK","NCL",0.0586916438096271,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350"
"Erythrocytes","Megakaryocyte progenitors","GZMA","F2R",0.0109220350858285,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"Erythroid progenitors","Megakaryocyte progenitors","GZMA","F2R",0.00654246166664791,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"NK cells","Megakaryocyte progenitors","GZMA","F2R",0.0551713107837571,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"NKT cells","Megakaryocyte progenitors","GZMA","F2R",0.0548631872622546,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"Plasma cells","Megakaryocyte progenitors","GZMA","F2R",0.00920127725420529,0,"GZMA_F2R","GZMA - F2R","PARs","Secreted Signaling","KEGG: hsa04080"
"CD4+ T cells","HSPCs","FLT3LG","FLT3",0.0148503190239044,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD8+ T cells","HSPCs","FLT3LG","FLT3",0.0157080770767037,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"NKT cells","HSPCs","FLT3LG","FLT3",0.0127317623348035,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD4+ T cells","Monocyte-derived dendritic cells","FLT3LG","FLT3",0.0152431394272955,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD8+ T cells","Monocyte-derived dendritic cells","FLT3LG","FLT3",0.0161232155418561,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"NKT cells","Monocyte-derived dendritic cells","FLT3LG","FLT3",0.0130692861537761,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD4+ T cells","Plasmacytoid dendritic cells","FLT3LG","FLT3",0.0161713156551274,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD8+ T cells","Plasmacytoid dendritic cells","FLT3LG","FLT3",0.0171040500655956,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"NKT cells","Plasmacytoid dendritic cells","FLT3LG","FLT3",0.0138669573620022,0,"FLT3L_FLT3","FLT3L - FLT3","FLT3","Secreted Signaling","PMID: 25992210"
"CD4+ T cells","CD14+ Monocytes","ANXA1","FPR1",0.140742581158442,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD8+ T cells","CD14+ Monocytes","ANXA1","FPR1",0.0538644646687791,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD10+ B cells","CD14+ Monocytes","ANXA1","FPR1",0.0317070725261763,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD14+ Monocytes","CD14+ Monocytes","ANXA1","FPR1",0.179080942877245,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD16+ Monocytes","CD14+ Monocytes","ANXA1","FPR1",0.182924082109982,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"DC","CD14+ Monocytes","ANXA1","FPR1",0.275273410332164,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythrocytes","CD14+ Monocytes","ANXA1","FPR1",0.0527542909467711,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythroid progenitors","CD14+ Monocytes","ANXA1","FPR1",0.0759653466436636,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"HSPCs","CD14+ Monocytes","ANXA1","FPR1",0.144735650337726,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Megakaryocyte progenitors","CD14+ Monocytes","ANXA1","FPR1",0.0940131990308823,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte progenitors","CD14+ Monocytes","ANXA1","FPR1",0.164998347898203,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte-derived dendritic cells","CD14+ Monocytes","ANXA1","FPR1",0.144418712906912,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NK cells","CD14+ Monocytes","ANXA1","FPR1",0.140115716550753,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NKT cells","CD14+ Monocytes","ANXA1","FPR1",0.172757837292871,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasma cells","CD14+ Monocytes","ANXA1","FPR1",0.0869285899928981,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasmacytoid dendritic cells","CD14+ Monocytes","ANXA1","FPR1",0.0312258037839167,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","CD14+ Monocytes","ANXA1","FPR1",0.240945121293603,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD4+ T cells","CD16+ Monocytes","ANXA1","FPR1",0.0516240999371829,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD8+ T cells","CD16+ Monocytes","ANXA1","FPR1",0.0185685808747297,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD10+ B cells","CD16+ Monocytes","ANXA1","FPR1",0.0107651125103328,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD14+ Monocytes","CD16+ Monocytes","ANXA1","FPR1",0.0675962797904228,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD16+ Monocytes","CD16+ Monocytes","ANXA1","FPR1",0.0692487390617329,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"DC","CD16+ Monocytes","ANXA1","FPR1",0.112081270973744,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythrocytes","CD16+ Monocytes","ANXA1","FPR1",0.0181719010439784,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythroid progenitors","CD16+ Monocytes","ANXA1","FPR1",0.0265944400451118,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"HSPCs","CD16+ Monocytes","ANXA1","FPR1",0.0532454278412398,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Megakaryocyte progenitors","CD16+ Monocytes","ANXA1","FPR1",0.0333359095136078,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte progenitors","CD16+ Monocytes","ANXA1","FPR1",0.0616225394059964,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte-derived dendritic cells","CD16+ Monocytes","ANXA1","FPR1",0.0531163904248296,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NK cells","CD16+ Monocytes","ANXA1","FPR1",0.051370436790464,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NKT cells","CD16+ Monocytes","ANXA1","FPR1",0.0648983538955581,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasma cells","CD16+ Monocytes","ANXA1","FPR1",0.0306690095839843,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasmacytoid dendritic cells","CD16+ Monocytes","ANXA1","FPR1",0.0105982340817915,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","CD16+ Monocytes","ANXA1","FPR1",0.0954244307390926,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD4+ T cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0400253408958236,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD8+ T cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0142847783629615,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD10+ B cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.00826641976183654,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD14+ Monocytes","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0526080006684942,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD16+ Monocytes","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0539152432268174,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"DC","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0881618834949191,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythrocytes","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0139783098058513,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Erythroid progenitors","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0204977297024371,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"HSPCs","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0412982562060685,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Megakaryocyte progenitors","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0257345923132783,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte progenitors","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0478907979347892,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Monocyte-derived dendritic cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0411969122444726,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NK cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0398262767320018,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"NKT cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0504759074644509,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasma cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0236609192817959,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Plasmacytoid dendritic cells","Monocyte-derived dendritic cells","ANXA1","FPR1",0.00813795687639812,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"T","Monocyte-derived dendritic cells","ANXA1","FPR1",0.0747604965901574,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD10+ B cells","B","LGALS9","PTPRC",0.127342009237494,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD14+ Monocytes","B","LGALS9","PTPRC",0.0496322371143585,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD16+ Monocytes","B","LGALS9","PTPRC",0.0560275554467471,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Erythroid progenitors","B","LGALS9","PTPRC",0.106548123605696,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"HSPCs","B","LGALS9","PTPRC",0.131016969012307,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Megakaryocyte progenitors","B","LGALS9","PTPRC",0.11022498133265,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte progenitors","B","LGALS9","PTPRC",0.052553254785437,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte-derived dendritic cells","B","LGALS9","PTPRC",0.166173558323586,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Plasmacytoid dendritic cells","B","LGALS9","PTPRC",0.043102808148436,0.03,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD10+ B cells","CD4+ T cells","LGALS9","PTPRC",0.170072802871056,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD14+ Monocytes","CD4+ T cells","LGALS9","PTPRC",0.0683285472516087,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD16+ Monocytes","CD4+ T cells","LGALS9","PTPRC",0.0769379314877108,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Erythroid progenitors","CD4+ T cells","LGALS9","PTPRC",0.143448317034079,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"HSPCs","CD4+ T cells","LGALS9","PTPRC",0.174734010115322,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Megakaryocyte progenitors","CD4+ T cells","LGALS9","PTPRC",0.148187356774628,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte progenitors","CD4+ T cells","LGALS9","PTPRC",0.0722662332039118,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte-derived dendritic cells","CD4+ T cells","LGALS9","PTPRC",0.218669526161784,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Plasmacytoid dendritic cells","CD4+ T cells","LGALS9","PTPRC",0.0594934757154539,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD10+ B cells","CD8+ T cells","LGALS9","PTPRC",0.169296405442845,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD14+ Monocytes","CD8+ T cells","LGALS9","PTPRC",0.0679785769341458,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD16+ Monocytes","CD8+ T cells","LGALS9","PTPRC",0.076547487983192,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Erythroid progenitors","CD8+ T cells","LGALS9","PTPRC",0.142772553652666,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"HSPCs","CD8+ T cells","LGALS9","PTPRC",0.173940793597952,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Megakaryocyte progenitors","CD8+ T cells","LGALS9","PTPRC",0.147493112707329,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte progenitors","CD8+ T cells","LGALS9","PTPRC",0.0718976509517706,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Monocyte-derived dendritic cells","CD8+ T cells","LGALS9","PTPRC",0.217729481784154,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Plasmacytoid dendritic cells","CD8+ T cells","LGALS9","PTPRC",0.0591858828225007,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD10+ B cells","CD10+ B cells","LGALS9","PTPRC",0.0348215135990609,0.02,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"CD14+ Monocytes","CD10+ B cells","LGALS9","PTPRC",0.0127471453061477,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
